,Entity Name,Entity Type,has_co,has_digit_num,has_city_list2,comma,other_punc,word_count,encoded_langs
4854,Buarian Kongpet,Person,0,0,0,False,False,2,12
4855,Richard Turner,Person,0,0,0,False,False,2,12
4856,"Brown Christian, Olive Jal",Person,0,0,0,True,False,4,12
4857,전재국,Person,0,0,0,False,False,3,7
4858,"Zacarias, Miguel Ángel",Person,0,0,0,True,False,3,12
4859,Ali Badjo Gamatié,Person,0,0,0,False,False,3,12
4860,"Somaratna, Aman",Person,0,0,0,True,False,2,12
4861,이성수,Person,0,0,0,False,False,3,7
4862,"Madigan, Patrick J",Person,0,0,0,True,False,3,12
4863,Sulaini bin Said,Person,0,0,0,False,False,3,12
4864,Issaka Ahmat Issa,Person,0,0,0,False,False,3,12
4865,John Wilson,Person,0,0,0,False,False,2,12
4866,Siti Soifiat Bin Said Massond Tadjiddine,Person,0,0,0,False,False,6,12
4867,MARCOS GUIMARAES GRASSO,Person,0,0,0,False,False,3,12
4868,"Evans, Iain Frederick",Person,0,0,0,True,False,3,12
4869,David Gordon,Person,0,0,0,False,False,2,12
4870,Agnes Rehak,Person,0,0,0,False,False,2,12
4871,Muhammad Dhury Yan Bin Abi,Person,0,0,0,False,False,5,12
4872,Bart Piet Jozef van Winsen,Person,0,0,0,False,False,5,12
4873,王伟,Person,0,0,0,False,False,2,2
4874,မြင့်သိန်း,Person,1,0,0,False,False,4,13
4875,"da Costa Dornelles, José Amir",Person,0,0,1,True,False,5,12
4876,이준서,Person,0,0,0,False,False,3,7
4877,"ՊԵՏՐՈՍՅԱՆ,Քրիստինե",Person,0,0,0,True,False,2,1
4878,Jim Patterson,Person,0,0,0,False,False,2,12
4879,"Julié, Nina",Person,0,0,0,True,False,2,12
4880,윤다인,Person,0,0,0,False,False,3,7
4881,"Kholov, Saidislom Amirovich",Person,0,0,0,True,False,3,12
4882,"Müller, Tobias",Person,0,0,0,True,False,2,12
4883,堀内陽木雄,Person,0,0,0,False,False,5,2
4884,水鳥真美,Person,0,0,0,False,False,4,2
4885,David Robert Nydegger,Person,0,0,0,False,False,3,12
4886,"dos Santos, Constantino Manuel",Person,0,0,1,True,False,4,12
4887,Brandon Nussey,Person,0,0,0,False,False,2,12
4888,杨恩光,Person,0,0,0,False,False,3,2
4889,Chris Johnson,Person,0,0,0,False,False,2,12
4890,Pebble Choo,Person,0,0,0,False,False,2,12
4891,"Gheorghe, Marius",Person,0,0,0,True,False,2,12
4892,Georges Dedinger,Person,0,0,0,False,False,2,12
4893,Toami Kulunga,Person,0,0,0,False,False,2,12
4894,"Giuffrida, Chiara",Person,0,0,0,True,False,2,12
4895,Madis Kalmet,Person,0,0,0,False,False,2,12
4896,"Отгонбилэг,Содбилэг",Person,0,0,0,True,False,2,3
4897,صالح بن ناصر الجاسر,Person,0,0,0,False,False,4,0
4898,"Ahmed, Nishan",Person,0,0,0,True,False,2,12
4899,عابد، محمد,Person,0,0,0,False,True,2,0
4900,김학수,Person,0,0,0,False,False,3,7
4901,"Cutler, Tyrauli Ramon",Person,0,0,0,True,False,3,12
4902,王征宇,Person,0,0,0,False,False,3,2
4903,Marina Shalvas Asuli Pilia,Person,0,0,0,False,False,4,12
4904,"V. S, Vijikanendra",Person,0,0,0,True,True,4,12
4905,"Issa, Abdul Rahman Mahmood Mohammad",Person,0,0,0,True,False,5,12
4906,Benaouf Adaoui,Person,0,0,0,False,False,2,12
4907,辛峻伟,Person,0,0,0,False,False,3,2
4908,YONG LIU,Person,0,0,0,False,False,2,12
4909,전근향,Person,0,0,0,False,False,3,7
4910,"Monfils, Philippe",Person,0,0,0,True,False,2,12
4911,Anna-Karin Glimstrom,Person,0,0,0,False,True,3,12
4912,"Dlamini, Amon",Person,0,0,0,True,False,2,12
4913,Katja Güttes,Person,0,0,0,False,False,2,12
4914,Gay Shyr Yan,Person,0,0,0,False,False,3,12
4915,"Nascimento de Carvalho, Ladyane",Person,0,0,0,True,False,4,12
4916,Desire Tagro,Person,0,0,0,False,False,2,12
4917,"Matheou, Manthos A.",Person,0,0,0,True,True,3,12
4918,"Jale, Filimone",Person,0,0,0,True,False,2,12
4919,"MAŽONIENĖ,Aušra",Person,0,0,0,True,False,2,12
4920,Rexhep Pollozhani,Person,0,0,0,False,False,2,12
4921,"Wang, Kaihe",Person,0,0,0,True,False,2,12
4922,"al-Sallabi, Ali Mohammed Mohammed",Person,0,0,0,True,True,5,12
4923,高橋睦男,Person,0,0,0,False,False,4,2
4924,Steve Kroft,Person,0,0,0,False,False,2,12
4925,Inġ. Yasser Al Siba'ii,Person,0,0,0,False,True,4,12
4926,GUOSHENG DU,Person,0,0,0,False,False,2,12
4927,Muzayyin Al-Daghistani,Person,0,0,0,False,True,3,12
4928,"Hauroo, Premchand",Person,0,0,0,True,False,2,12
4929,"Chartar, Mariska",Person,0,0,0,True,False,2,12
4930,"Herrero Corral, Alfonso Eduardo",Person,0,0,0,True,False,4,12
4931,帕提姑力·那賽爾,Person,0,0,0,False,True,7,2
4932,佐々木隆光,Person,0,0,0,False,False,5,2
4933,Saifullo Safarov,Person,0,0,0,False,False,2,12
4934,"Brizuela, Rubén Damián",Person,0,0,0,True,False,3,12
4935,"Gremitskikh, Aleksandr Yuryevich",Person,0,0,0,True,False,3,12
4936,"Жамбалын,ГАНБААТАР",Person,0,0,0,True,False,2,3
4937,محمد بن راشد آل مكتوم,Person,0,0,0,False,False,5,0
4938,Tarkan Turkoglu,Person,0,0,0,False,False,2,12
4939,富岡清,Person,0,0,0,False,False,3,2
4940,"გონაძე,ზვიად",Person,0,0,0,True,False,2,5
4941,Abida Begum,Person,0,0,0,False,False,2,12
4942,"Tane, Thérèse Teroro",Person,0,0,0,True,False,3,12
4943,Graeme Dwyer,Person,0,0,0,False,False,2,12
4944,David Stone,Person,0,0,0,False,False,2,12
4945,Phattharaphon Sunthonpakonkit,Person,0,0,0,False,False,2,12
4946,"Niyigaba, Phénias",Person,0,0,0,True,False,2,12
4947,"Margue, Georges",Person,0,0,0,True,False,2,12
4948,Aidan Cameron,Person,0,0,0,False,False,2,12
4949,إكسينهو أن وانغ يان,Person,0,0,0,False,False,4,0
4950,"Caram, Anthony Richard",Person,0,0,0,True,False,3,12
4951,"Ali, Tallot",Person,0,0,0,True,False,2,12
4952,後藤和広,Person,0,0,0,False,False,4,2
4953,Raul Gamonal Alcaino,Person,0,0,0,False,False,3,12
4954,Robert Seidel,Person,0,0,0,False,False,2,12
4955,"Ahmed, Gaffar",Person,0,0,0,True,False,2,12
4956,Edward J. G. Gitau,Person,0,0,0,False,True,5,12
4957,David Wang,Person,0,0,0,False,False,2,12
4958,Michel Monlouis-Deva,Person,0,0,0,False,True,3,12
4959,"Stenius-Mladenov, Birgitta Cecilia",Person,0,0,0,True,True,4,12
4960,"VÂLȘAN,Niculae",Person,0,0,0,True,False,2,12
4961,"Zoumandji, Eric Sorongopé",Person,0,0,0,True,False,3,12
4962,Luis Hernandez Echavez,Person,0,0,0,False,False,3,12
4963,"Na, Al",Person,0,0,0,True,False,2,12
4964,Benahi Ould Ahmed Taleb,Person,0,0,0,False,False,4,12
4965,Rodrigo Eduardo Blanco Creixell,Person,0,0,0,False,False,4,12
4966,"Temirov, Shukri",Person,0,0,0,True,False,2,12
4967,"ТУХТАЕВ,Аҳрор",Person,0,0,0,True,False,2,3
4968,Aliga Alemi Amin,Person,0,0,0,False,False,3,12
4969,"Bility, Musa Hassan",Person,0,0,0,True,False,3,12
4970,五十嵐優光,Person,0,0,0,False,False,5,2
4971,"Juncker-Hecker, Marguerite",Person,0,0,0,True,True,3,12
4972,"Adam, Abongo",Person,0,0,0,True,False,2,12
4973,"Mai, Quang Vinh",Person,0,0,1,True,False,3,12
4974,"Francis, Malacoy",Person,0,0,0,True,False,2,12
4975,Karin Sepp,Person,0,0,0,False,False,2,12
4976,Bilal Mansur Al-Hiyari,Person,0,0,0,False,True,4,12
4977,Victoria Winter,Person,0,0,1,False,False,2,12
4978,"Lukwago, Rebecca Nalwanga",Person,0,0,0,True,False,3,12
4979,"Boreika, Kęstutis",Person,0,0,1,True,False,2,12
4980,"Pieterse, Dawn",Person,0,0,0,True,False,2,12
4981,"O’Connor, Joyce",Person,0,0,0,True,True,2,12
4982,Wilson Mattos Branco,Person,0,0,0,False,False,3,12
4983,"MOHAMED SADATE, Nadjib",Person,0,0,0,True,False,3,12
4984,"Al Ghribawi, Entisar Hassan Ali Mnakhy",Person,0,0,0,True,False,6,12
4985,"Vong, Vai Va",Person,0,0,0,True,False,3,12
4986,Александар Миликић,Person,0,0,0,False,False,2,3
4987,"Goldmanis, Modris",Person,0,0,0,True,False,2,12
4988,Willie Wolfgramm,Person,0,0,0,False,False,2,12
4989,Michael Armstrong,Person,0,0,0,False,False,2,12
4990,Nikola Krnjeušić,Person,0,0,0,False,False,2,12
4991,Nasir Morin,Person,0,0,0,False,False,2,12
4992,"Padilla Rivera, Wilson",Person,0,0,0,True,False,3,12
4993,Victor M. Malambe,Person,0,0,0,False,True,3,12
4994,"Vincent, Sophie",Person,0,0,0,True,False,2,12
4995,"Umarov, Alisher Turgunovich",Person,0,0,0,True,False,3,12
4996,"Батсуурь,Жамъянсүрэн",Person,0,0,0,True,False,2,3
4997,Christian Frans Rosenkilde Pedersen,Person,0,0,0,False,False,4,12
4998,"ZENGİN,Kasım",Person,0,0,0,True,False,2,12
4999,"Powell, Kristie",Person,0,0,0,True,False,2,12
5000,LUIZ CARLOS TRABUCO CAPPI,Person,0,0,0,False,False,4,12
5001,"Sprock, Rudy L.",Person,0,0,0,True,True,3,12
5002,송일호,Person,0,0,0,False,False,3,7
5003,कृष्णा गणपती पाटील,Person,0,0,0,False,False,3,4
5004,Gabriel Silva,Person,0,0,0,False,False,2,12
5005,Nury Orazovich Orazmukhamedov,Person,0,0,0,False,False,3,12
5006,"Safi, Mahmud Saeed Mohammed",Person,0,0,1,True,False,4,12
5007,Avédis Dakessian,Person,0,0,0,False,False,2,12
5008,Uriel Cohen,Person,0,0,0,False,False,2,12
5009,"Nicolas Fanourakis, Mychal",Person,0,0,0,True,False,3,12
5010,Helena Saxon,Person,0,0,0,False,False,2,12
5011,"GAŠPARIČ,Jure",Person,0,0,0,True,False,2,12
5012,"Benavides Morano, Edwin Giovanni",Person,0,0,0,True,False,4,12
5013,"Araki, Tsuyoshi",Person,0,0,1,True,False,2,12
5014,Ståle Torstein Risa,Person,0,0,0,False,False,3,12
5015,"Chalaye, Eric",Person,0,0,0,True,False,2,12
5016,Omran Al-Faqih,Person,0,0,0,False,True,3,12
5017,阿力甫·依明江,Person,0,0,0,False,True,6,2
5018,최하윤,Person,0,0,0,False,False,3,7
5019,"Razkalla, Rasem Abd Al Karim Abd Al-Aziz",Person,0,0,0,True,True,8,12
5020,"Gomès, Philippe Armand",Person,0,0,0,True,False,3,12
5021,"Richardson, Anna E.",Person,0,0,0,True,True,3,12
5022,"Konrad, Helmut",Person,0,0,0,True,False,2,12
5023,"Wonyetye, Leah M.",Person,0,0,0,True,True,3,12
5024,Bill McPherson,Person,0,0,0,False,False,2,12
5025,"Al-Saeed, Mesaed Mhawes",Person,0,0,1,True,True,4,12
5026,Aleksandr Petrov,Person,0,0,0,False,False,2,12
5027,"SABRAMOWICZ,Mirosław",Person,0,0,0,True,False,2,12
5028,"Norville, Sydney",Person,0,0,1,True,False,2,12
5029,"Imamovic, Ibrahim",Person,0,0,0,True,False,2,12
5030,추혜선,Person,0,0,0,False,False,3,7
5031,Andrius-Andrzej Junevičius,Person,0,0,0,False,True,3,12
5032,Peter Villanueva,Person,0,0,0,False,False,2,12
5033,刘玉珊,Person,0,0,0,False,False,3,2
5034,Susan Gibbons,Person,0,0,0,False,False,2,12
5035,Eynat Heliodoro,Person,0,0,0,False,False,2,12
5036,Napole Polutélé,Person,0,0,0,False,False,2,12
5037,Abdou Amara Morokant,Person,0,0,0,False,False,3,12
5038,"Mendiola, Dennis",Person,0,0,0,True,False,2,12
5039,藤井亮太,Person,0,0,0,False,False,4,2
5040,박수현,Person,0,0,0,False,False,3,7
5041,Brig-Ġen Lun Thi,Person,0,0,0,False,True,4,12
5042,"Dutta, Suresh",Person,0,0,0,True,False,2,12
5043,藤井靖博,Person,0,0,0,False,False,4,2
5044,温姈,Person,0,0,0,False,False,2,2
5045,Guillermo Ladislao Arthur Errazuriz,Person,0,0,0,False,False,4,12
5046,Jeremy Seekings,Person,0,0,0,False,False,2,12
5047,"Yosano, Minoru",Person,0,0,0,True,False,2,12
5048,"BENEDEJČIČ,Minca",Person,0,0,0,True,False,2,12
5049,Ida Grossi,Person,0,0,0,False,False,2,12
5050,陈莲香,Person,0,0,0,False,False,3,2
5051,ماري قعوار,Person,0,0,0,False,False,2,0
5052,Stephen Kampyongo,Person,0,0,0,False,False,2,12
5053,양창수,Person,0,0,0,False,False,3,7
5054,"Pellegrini, Marco Túlio",Person,0,0,0,True,False,3,12
5055,黃正盛,Person,0,0,0,False,False,3,2
5056,"ГЕОРГИЕВ,Янчо",Person,0,0,0,True,False,2,3
5057,정홍용,Person,0,0,0,False,False,3,7
5058,Felix Senn,Person,0,0,0,False,False,2,12
5059,Élodie Béatrice Tening Le Mesle,Person,0,0,0,False,False,5,12
5060,Emily Kong,Person,0,0,0,False,False,2,12
5061,Cvetko Grozdanov,Person,0,0,0,False,False,2,12
5062,"Fatah, Jawdat Jarjis Latif",Person,0,0,0,True,False,4,12
5063,حاييم كاتس,Person,0,0,0,False,False,2,0
5064,Abdellah Chekroun,Person,0,0,0,False,False,2,12
5065,بان كي مون,Person,0,0,0,False,False,3,0
5066,윤지호,Person,0,0,0,False,False,3,7
5067,"TRAMUŽ,Matijaž",Person,0,0,0,True,False,2,12
5068,"Lejuez, Patrick Melford",Person,0,0,0,True,False,3,12
5069,Anastasia Sokolov,Person,0,0,0,False,False,2,12
5070,"da Costa Sereno, Vítor Paulo",Person,0,0,0,True,False,5,12
5071,이주노,Person,0,0,0,False,False,3,7
5072,Valérie Chapoulaud-Floquet,Person,0,0,0,False,True,3,12
5073,Chamroeun Uch,Person,0,0,0,False,False,2,12
5074,"Fetahović, Fuad",Person,0,0,0,True,False,2,12
5075,"ЛОРЕР,Виолета",Person,0,0,0,True,False,2,3
5076,西本伴子,Person,0,0,0,False,False,4,2
5077,John White,Person,0,0,0,False,False,2,12
5078,Randy Smith,Person,0,0,0,False,False,2,12
5079,Karl Abdelnour,Person,0,0,0,False,False,2,12
5080,"CIEŚLAK,Wojciech Krzysztof",Person,0,0,0,True,False,3,12
5081,"Georges, Jordan",Person,0,0,1,True,False,2,12
5082,"Aksoy, Metin İlyas",Person,0,0,0,True,False,3,12
5083,Gordon J. Zimmerman,Person,0,0,0,False,True,3,12
5084,Kieran Siddall,Person,0,0,0,False,False,2,12
5085,"Silva, Manuel Jesus",Person,0,0,0,True,False,3,12
5086,"Servin, Teo",Person,1,0,0,True,False,2,12
5087,阿力木·图尔贡,Person,0,0,0,False,True,6,2
5088,Magnus Carlsson,Person,0,0,0,False,False,2,12
5089,"Artene, Cristina",Person,0,0,0,True,False,2,12
5090,"ŽUKAUSKIENĖ,Rita",Person,0,0,0,True,False,2,12
5091,Wijesinghe Arachchige Niroshani,Person,0,0,0,False,False,3,12
5092,박기동,Person,0,0,0,False,False,3,7
5093,梁天琛,Person,0,0,0,False,False,3,2
5094,"Ahmed, Ahmed Mahmoud Sheikh Eddin",Person,0,0,0,True,False,5,12
5095,Zemann Sheen,Person,0,0,0,False,False,2,12
5096,محمد بن علي العبار,Person,0,0,0,False,False,4,0
5097,Mohammad Jamal,Person,0,0,0,False,False,2,12
5098,Jon Brunson,Person,0,0,0,False,False,2,12
5099,"Bello, Yvon",Person,0,0,1,True,False,2,12
5100,Gui-Miao Chen,Person,0,0,0,False,True,3,12
5101,"Al Kuwari, Ghaith bin Mubarak Ali Omran",Person,0,0,0,True,False,7,12
5102,Alan PATERSON,Person,0,0,0,False,False,2,12
5103,"Ding, Shaoqing",Person,0,0,0,True,False,2,12
5104,"Jiang, Jordan",Person,0,0,1,True,False,2,12
5105,Anjan Abdul Rahman Umma,Person,0,0,0,False,False,4,12
5106,"Khatri, Kaushilawati",Person,0,0,0,True,False,2,12
5107,"Deane, Emma",Person,0,0,0,True,False,2,12
5108,池田和紀,Person,0,0,0,False,False,4,2
5109,Zederick Antonio Vargas Salas,Person,0,0,0,False,False,4,12
5110,"NGUYỄN,Phi Hùng",Person,0,0,0,True,False,3,12
5111,"Marinov, Yuriy Hristov",Person,0,0,0,True,False,3,12
5112,"HYON, Gwang Il",Person,0,0,0,True,False,3,12
5113,Frédéric Treffel,Person,0,0,0,False,False,2,12
5114,Robert Baker,Person,0,0,0,False,False,2,12
5115,"ΜΠΑΛΤΑΤΖΗΣ,Παναγιώτης",Person,0,0,0,True,False,2,6
5116,Yazid Bouras,Person,0,0,0,False,False,2,12
5117,Nikolai Ivanovich Shepel,Person,0,0,0,False,False,3,12
5118,이찬오,Person,0,0,0,False,False,3,7
5119,"מוחמד,טימזי",Person,0,0,0,True,False,2,8
5120,堰八義博,Person,0,0,0,False,False,4,2
5121,Nazar Shafi Muhammad,Person,0,0,0,False,False,3,12
5122,"McArdle, Robert",Person,0,0,0,True,False,2,12
5123,Christian de Boissieu,Person,0,0,0,False,False,3,12
5124,"ՍԱՐԳՍՅԱՆ,Ռիտա",Person,0,0,0,True,False,2,1
5125,"Başesgioğlu, Hatice",Person,0,0,0,True,False,2,12
5126,王磊,Person,0,0,0,False,False,2,2
5127,"Gundalai, Lamjav",Person,0,0,0,True,False,2,12
5128,David Reid,Person,0,0,0,False,False,2,12
5129,"Bernier, Darnel",Person,0,0,1,True,False,2,12
5130,Aurelie Bonnet,Person,0,0,1,False,False,2,12
5131,林皆興,Person,0,0,0,False,False,3,2
5132,최홍집,Person,0,0,0,False,False,3,7
5133,Tansu Tanir,Person,0,0,0,False,False,2,12
5134,Henri Mumba,Person,0,0,0,False,False,2,12
5135,排塔尔·阿不来提,Person,0,0,0,False,True,7,2
5136,"Chumney, Thelson",Person,0,0,0,True,False,2,12
5137,李丽珊,Person,0,0,0,False,False,3,2
5138,Errol Walton Barrow,Person,0,0,0,False,False,3,12
5139,김대웅,Person,0,0,0,False,False,3,7
5140,"Mlolwa, Raphael N",Person,0,0,0,True,False,3,12
5141,刘遂华,Person,0,0,0,False,False,3,2
5142,"PLISZYŁO,Jerzy",Person,0,0,0,True,False,2,12
5143,"Kobayashi, Hirohito",Person,0,0,0,True,False,2,12
5144,Shuyu Jie,Person,0,0,0,False,False,2,12
5145,"Al Zaabi, Jassem Mohamed Obaid Bu Ataba",Person,0,0,0,True,False,7,12
5146,Mayela Lara Basulto,Person,0,0,0,False,False,3,12
5147,"Housewright, Leonard Stanley",Person,0,0,1,True,False,3,12
5148,三次啓都,Person,0,0,0,False,False,4,2
5149,Aloysia Rarasningtyas,Person,0,0,0,False,False,2,12
5150,菅原将人,Person,0,0,0,False,False,4,2
5151,Thomas Schneider,Person,0,0,0,False,False,2,12
5152,WALTER MALIENI JUNIOR,Person,0,0,0,False,False,3,12
5153,Aivars Mucenieks,Person,0,0,0,False,False,2,12
5154,李宏日,Person,0,0,0,False,False,3,2
5155,Alexis Brown,Person,0,0,0,False,False,2,12
5156,Iva Kapounová,Person,0,0,0,False,False,2,12
5157,"Cantrell, Marcus",Person,0,0,0,True,False,2,12
5158,"Reid, Raheam",Person,0,0,0,True,False,2,12
5159,"Ntawitumurame, Ntakirutimana",Person,0,0,0,True,False,2,12
5160,Petelo Uveakovi,Person,0,0,0,False,False,2,12
5161,Fabio Toccaceli,Person,0,0,0,False,False,2,12
5162,"Kim, Dae-mo",Person,0,0,0,True,True,3,12
5163,"Lazare, Alain",Person,0,0,0,True,False,2,12
5164,"Algeta Fray, Elet",Person,0,0,0,True,False,3,12
5165,"Zammit, Kevin",Person,0,0,0,True,False,2,12
5166,"Tu’i’onetoa, Pohiva",Person,0,0,0,True,True,2,12
5167,斯依提吾麥爾·薩依提,Person,0,0,0,False,True,9,2
5168,Desmond Raphael Braveboy,Person,0,0,0,False,False,3,12
5169,Александра Асановна Элбакян,Person,0,0,0,False,False,3,3
5170,Eko Yuli Irawan,Person,0,0,0,False,False,3,12
5171,백재승,Person,0,0,0,False,False,3,7
5172,"Voskanyan, Armida Armen",Person,0,0,0,True,False,3,12
5173,蘇嘉豪,Person,0,0,0,False,False,3,2
5174,"Chidakwa, Patrick",Person,0,0,0,True,False,2,12
5175,"Upu, Tina",Person,0,0,0,True,False,2,12
5176,"Dim, Makara",Person,0,0,0,True,False,2,12
5177,"Puputauki, Léonard",Person,0,0,0,True,False,2,12
5178,"चौहान,हजारी लाल",Person,0,0,0,True,False,3,4
5179,Stepan Ivanovych Osiichuk,Person,0,0,0,False,False,3,12
5180,"Atteyeh, Ali Soubaneh",Person,0,0,0,True,False,3,12
5181,"Kok, Sio Peng",Person,0,0,0,True,False,3,12
5182,Zdenko Pavček,Person,0,0,0,False,False,2,12
5183,"Suparman, Ricky",Person,0,0,0,True,False,2,12
5184,Savenaca Uluibau Draunidalo,Person,0,0,0,False,False,3,12
5185,"Saleemi, Mohammad Behzad",Person,0,0,1,True,False,3,12
5186,"BEKMURODOV,Ihtiyor",Person,0,0,0,True,False,2,12
5187,"Reklai, Johnny",Person,0,0,0,True,False,2,12
5188,Nastya Kolomytseva,Person,0,0,0,False,False,2,12
5189,Dave Cooke,Person,0,0,0,False,False,2,12
5190,"Allaoui, Bourouhane",Person,0,0,0,True,False,2,12
5191,"Yen, Chia-kan",Person,0,0,0,True,True,3,12
5192,Shaik Abdul Rasheed bin Abdul Ghaffour,Person,0,0,0,False,False,6,12
5193,"ГЛИГОРОВА,Биљана",Person,0,0,0,True,False,2,3
5194,Jacinta Reeve,Person,0,0,0,False,False,2,12
5195,Ricardo Rittes de Oliveira Silva,Person,0,0,0,False,False,5,12
5196,蒋雷,Person,0,0,0,False,False,2,2
5197,"Haglelgam, John Richard",Person,0,0,0,True,False,3,12
5198,Mexhit Zogu,Person,0,0,0,False,False,2,12
5199,Pamela Hughes,Person,0,0,0,False,False,2,12
5200,"Gumbi, Sikhomba",Person,0,0,0,True,False,2,12
5201,"אבנר,פלור",Person,0,0,0,True,False,2,8
5202,Kalepo Nau,Person,0,0,0,False,False,2,12
5203,"ЦОГЗОЛМАА,Цэдэнбалын",Person,0,0,0,True,False,2,3
5204,蘇暐傑,Person,0,0,0,False,False,3,2
5205,柯宇軒,Person,0,0,0,False,False,3,2
5206,Henry Uazuva Kaumbi,Person,0,0,0,False,False,3,12
5207,"Le Maistre, Thomas",Person,0,0,0,True,False,3,12
5208,Marcos de Barros Lisboa,Person,0,0,0,False,False,4,12
5209,Helmut Käser,Person,0,0,0,False,False,2,12
5210,日野重範,Person,0,0,0,False,False,4,2
5211,"TAŞ,Selahattin",Person,0,0,0,True,False,2,12
5212,Lloyd George Barnett,Person,0,0,0,False,False,3,12
5213,村本透,Person,0,0,0,False,False,3,2
5214,Ahmed Friaâ,Person,0,0,0,False,False,2,12
5215,"Izamov, Jawhar Anvarovich",Person,0,0,0,True,False,3,12
5216,John Hoyt,Person,0,0,0,False,False,2,12
5217,Ryan Berger,Person,0,0,0,False,False,2,12
5218,Ernesto Manuel Norberto Garcia,Person,0,0,0,False,False,4,12
5219,Emilie Béatrice Epayé,Person,0,0,0,False,False,3,12
5220,Xiuying Li,Person,0,0,0,False,False,2,12
5221,"Gebru, Aster Amare",Person,0,0,0,True,False,3,12
5222,"Raniga, Harry",Person,0,0,0,True,False,2,12
5223,加藤英明,Person,0,0,0,False,False,4,2
5224,Sylvain Willy Rabetsaroana,Person,0,0,0,False,False,3,12
5225,"წულაძე,ვახტანგ",Person,0,0,0,True,False,2,5
5226,"PALOŠ,Ivan",Person,0,0,0,True,False,2,12
5227,Antonio Barrenechea Trejos,Person,0,0,0,False,False,3,12
5228,Abigaïl Toto,Person,0,0,0,False,False,2,12
5229,KUOK KHONG HONG,Person,0,0,0,False,False,3,12
5230,Howard Kingsley Ainsworth Gregory,Person,0,0,0,False,False,4,12
5231,Charith Wasantha Kumara Abeysinghe,Person,0,0,0,False,False,4,12
5232,Shefare Teferi Gebremedhine,Person,0,0,0,False,False,3,12
5233,Larry Bradley,Person,0,0,0,False,False,2,12
5234,Moggie M. F. Mbaakanyi,Person,0,0,0,False,True,5,12
5235,"Hijazi, Manaf Aref Ibrahim",Person,0,0,0,True,False,4,12
5236,"Bachara, Achta",Person,0,0,0,True,False,2,12
5237,Néstor Campal Gennari,Person,0,0,0,False,False,3,12
5238,"Muslim, Abdul Azis",Person,0,0,0,True,False,3,12
5239,"Ould Dah, Ely",Person,0,0,0,True,False,3,12
5240,"Veber, Janko",Person,0,0,0,True,False,2,12
5241,"Alañón Olmedo, Fernando",Person,0,0,0,True,False,3,12
5242,アドタマ・ジミー・チューク,Person,0,0,0,False,True,11,10
5243,James Johnson,Person,0,0,0,False,False,2,12
5244,王振国,Person,0,0,0,False,False,3,2
5245,"Rana, Shahidul Islam",Person,0,0,0,True,False,3,12
5246,عبد الله محمد رجب عبد الرحمن,Person,0,0,0,False,False,6,0
